,gender,age,occupation_id,cp,occupation
819,M,1,10,92106,K-12 student
820,M,1,10,92106,K-12 student
821,M,1,10,92106,K-12 student
822,M,1,10,92846,K-12 student
823,M,1,10,92846,K-12 student
824,M,1,10,92846,K-12 student
825,M,1,10,94707,K-12 student
826,M,1,10,94707,K-12 student
827,M,1,10,94707,K-12 student
828,M,18,10,92704,K-12 student
829,M,18,10,92704,K-12 student
830,M,18,10,92704,K-12 student
831,M,1,10,94501,K-12 student
832,M,1,10,94501,K-12 student
833,M,1,10,94501,K-12 student
834,F,1,10,91107,K-12 student
835,F,1,10,91107,K-12 student
836,F,1,10,91107,K-12 student
837,M,1,10,90405,K-12 student
838,M,1,10,90405,K-12 student
839,M,1,10,90405,K-12 student
840,M,1,10,93111,K-12 student
841,M,1,10,93111,K-12 student
842,M,1,10,93111,K-12 student
843,M,1,10,43357,K-12 student
844,M,1,10,43357,K-12 student
845,M,1,10,43357,K-12 student
846,M,1,10,80540,K-12 student
847,M,1,10,80540,K-12 student
848,M,1,10,80540,K-12 student
849,M,18,10,92130,K-12 student
850,M,18,10,92130,K-12 student
851,M,18,10,92130,K-12 student
852,M,1,10,80014,K-12 student
853,M,1,10,80014,K-12 student
854,M,1,10,80014,K-12 student
855,M,1,10,79358,K-12 student
856,M,1,10,79358,K-12 student
857,M,1,10,79358,K-12 student
858,M,1,10,06437,K-12 student
859,M,1,10,06437,K-12 student
860,M,1,10,06437,K-12 student
861,M,1,10,46033,K-12 student
862,M,1,10,46033,K-12 student
863,M,1,10,46033,K-12 student
864,M,1,10,45241,K-12 student
865,M,1,10,45241,K-12 student
866,M,1,10,45241,K-12 student
867,M,1,10,60462,K-12 student
868,M,1,10,60462,K-12 student
869,M,1,10,60462,K-12 student
870,F,1,10,01607,K-12 student
871,F,1,10,01607,K-12 student
872,F,1,10,01607,K-12 student
873,M,18,10,02780,K-12 student
874,M,18,10,02780,K-12 student
875,M,18,10,02780,K-12 student
876,F,1,10,00681,K-12 student
877,F,1,10,00681,K-12 student
878,F,1,10,00681,K-12 student
879,M,18,10,32750,K-12 student
880,M,18,10,32750,K-12 student
881,M,18,10,32750,K-12 student
882,F,1,10,50246,K-12 student
883,F,1,10,50246,K-12 student
884,F,1,10,50246,K-12 student
885,F,1,10,35810,K-12 student
886,F,1,10,35810,K-12 student
887,F,1,10,35810,K-12 student
888,M,1,10,99203,K-12 student
889,M,1,10,99203,K-12 student
890,M,1,10,99203,K-12 student
891,M,1,10,60202,K-12 student
892,M,1,10,60202,K-12 student
893,M,1,10,60202,K-12 student
894,M,1,10,60148,K-12 student
895,M,1,10,60148,K-12 student
896,M,1,10,60148,K-12 student
897,M,1,10,41011,K-12 student
898,M,1,10,41011,K-12 student
899,M,1,10,41011,K-12 student
900,M,1,10,60148,K-12 student
901,M,1,10,60148,K-12 student
902,M,1,10,60148,K-12 student
903,M,1,10,60613,K-12 student
904,M,1,10,60613,K-12 student
905,M,1,10,60613,K-12 student
906,F,1,10,11743,K-12 student
907,F,1,10,11743,K-12 student
908,F,1,10,11743,K-12 student
909,M,1,10,44906,K-12 student
910,M,1,10,44906,K-12 student
911,M,1,10,44906,K-12 student
912,M,1,10,46324,K-12 student
913,M,1,10,46324,K-12 student
914,M,1,10,46324,K-12 student
915,M,1,10,96782,K-12 student
916,M,1,10,96782,K-12 student
917,M,1,10,96782,K-12 student
918,M,18,10,60148,K-12 student
919,M,18,10,60148,K-12 student
920,M,18,10,60148,K-12 student
921,M,1,10,60565,K-12 student
922,M,1,10,60565,K-12 student
923,M,1,10,60565,K-12 student
924,M,1,10,60007,K-12 student
925,M,1,10,60007,K-12 student
926,M,1,10,60007,K-12 student
927,F,1,10,13090,K-12 student
928,F,1,10,13090,K-12 student
929,F,1,10,13090,K-12 student
930,M,1,10,13066,K-12 student
931,M,1,10,13066,K-12 student
932,M,1,10,13066,K-12 student
933,F,18,10,13090,K-12 student
934,F,18,10,13090,K-12 student
935,F,18,10,13090,K-12 student
936,M,18,10,48169,K-12 student
937,M,18,10,48169,K-12 student
938,M,18,10,48169,K-12 student
939,F,1,10,48105,K-12 student
940,F,1,10,48105,K-12 student
941,F,1,10,48105,K-12 student
942,F,1,10,06074,K-12 student
943,F,1,10,06074,K-12 student
944,F,1,10,06074,K-12 student
945,M,1,10,44224,K-12 student
946,M,1,10,44224,K-12 student
947,M,1,10,44224,K-12 student
948,M,18,10,53207,K-12 student
949,M,18,10,53207,K-12 student
950,M,18,10,53207,K-12 student
951,F,1,10,47403,K-12 student
952,F,1,10,47403,K-12 student
953,F,1,10,47403,K-12 student
954,M,1,10,08805,K-12 student
955,M,1,10,08805,K-12 student
956,M,1,10,08805,K-12 student
957,M,1,10,15208,K-12 student
958,M,1,10,15208,K-12 student
959,M,1,10,15208,K-12 student
960,F,1,10,64093,K-12 student
961,F,1,10,64093,K-12 student
962,F,1,10,64093,K-12 student
963,F,1,10,72601,K-12 student
964,F,1,10,72601,K-12 student
965,F,1,10,72601,K-12 student
966,M,1,10,12701,K-12 student
967,M,1,10,12701,K-12 student
968,M,1,10,12701,K-12 student
969,M,25,10,55414,K-12 student
970,M,25,10,55414,K-12 student
971,M,25,10,55414,K-12 student
972,M,1,10,20876,K-12 student
973,M,1,10,20876,K-12 student
974,M,1,10,20876,K-12 student
975,F,1,10,55305,K-12 student
976,F,1,10,55305,K-12 student
977,F,1,10,55305,K-12 student
978,M,1,10,97402,K-12 student
979,M,1,10,97402,K-12 student
980,M,1,10,97402,K-12 student
981,M,1,10,48867,K-12 student
982,M,1,10,48867,K-12 student
983,M,1,10,48867,K-12 student
984,F,1,10,02879,K-12 student
985,F,1,10,02879,K-12 student
986,F,1,10,02879,K-12 student
987,M,18,10,48439,K-12 student
988,M,18,10,48439,K-12 student
989,M,18,10,48439,K-12 student
990,F,1,10,10706,K-12 student
991,F,1,10,10706,K-12 student
992,F,1,10,10706,K-12 student
993,M,1,10,02818,K-12 student
994,M,1,10,02818,K-12 student
995,M,1,10,02818,K-12 student
996,F,1,10,32043,K-12 student
997,F,1,10,32043,K-12 student
998,F,1,10,32043,K-12 student
999,F,1,10,95864,K-12 student
1000,F,1,10,95864,K-12 student
1001,F,1,10,95864,K-12 student
1002,M,1,10,48445,K-12 student
1003,M,1,10,48445,K-12 student
1004,M,1,10,48445,K-12 student
1005,M,1,10,28270,K-12 student
1006,M,1,10,28270,K-12 student
1007,M,1,10,28270,K-12 student
1008,F,1,10,55391,K-12 student
1009,F,1,10,55391,K-12 student
1010,F,1,10,55391,K-12 student
1011,M,1,10,48655,K-12 student
1012,M,1,10,48655,K-12 student
1013,M,1,10,48655,K-12 student
1014,M,1,10,46321,K-12 student
1015,M,1,10,46321,K-12 student
1016,M,1,10,46321,K-12 student
1017,F,1,10,90039,K-12 student
1018,F,1,10,90039,K-12 student
1019,F,1,10,90039,K-12 student
1020,M,1,10,75633,K-12 student
1021,M,1,10,75633,K-12 student
1022,M,1,10,75633,K-12 student
1023,F,1,10,10025,K-12 student
1024,F,1,10,10025,K-12 student
1025,F,1,10,10025,K-12 student
1026,M,1,10,55427,K-12 student
1027,M,1,10,55427,K-12 student
1028,M,1,10,55427,K-12 student
1029,F,1,10,99016,K-12 student
1030,F,1,10,99016,K-12 student
1031,F,1,10,99016,K-12 student
1032,M,35,10,94133,K-12 student
1033,M,35,10,94133,K-12 student
1034,M,35,10,94133,K-12 student
1035,F,1,10,17036,K-12 student
1036,F,1,10,17036,K-12 student
1037,F,1,10,17036,K-12 student
1038,F,1,10,03608,K-12 student
1039,F,1,10,03608,K-12 student
1040,F,1,10,03608,K-12 student
1041,F,1,10,90291,K-12 student
1042,F,1,10,90291,K-12 student
1043,F,1,10,90291,K-12 student
1044,F,1,10,79605,K-12 student
1045,F,1,10,79605,K-12 student
1046,F,1,10,79605,K-12 student
1047,M,18,10,79605,K-12 student
1048,M,18,10,79605,K-12 student
1049,M,18,10,79605,K-12 student
1050,M,1,10,03608,K-12 student
1051,M,1,10,03608,K-12 student
1052,M,1,10,03608,K-12 student
1053,M,1,10,55317,K-12 student
1054,M,1,10,55317,K-12 student
1055,M,1,10,55317,K-12 student
1056,F,1,10,02906,K-12 student
1057,F,1,10,02906,K-12 student
1058,F,1,10,02906,K-12 student
1059,M,1,10,55616,K-12 student
1060,M,1,10,55616,K-12 student
1061,M,1,10,55616,K-12 student
1062,M,1,10,63123-1507,K-12 student
1063,M,1,10,63123-1507,K-12 student
1064,M,1,10,63123-1507,K-12 student
1065,M,1,10,90210,K-12 student
1066,M,1,10,90210,K-12 student
1067,M,1,10,90210,K-12 student
1068,F,1,10,22801,K-12 student
1069,F,1,10,22801,K-12 student
1070,F,1,10,22801,K-12 student
1071,M,18,10,67206,K-12 student
1072,M,18,10,67206,K-12 student
1073,M,18,10,67206,K-12 student
1074,F,1,10,22932,K-12 student
1075,F,1,10,22932,K-12 student
1076,F,1,10,22932,K-12 student
1077,M,1,10,95123,K-12 student
1078,M,1,10,95123,K-12 student
1079,M,1,10,95123,K-12 student
1080,M,1,10,60423,K-12 student
1081,M,1,10,60423,K-12 student
1082,M,1,10,60423,K-12 student
1083,M,1,10,60423,K-12 student
1084,M,1,10,60423,K-12 student
1085,M,1,10,60423,K-12 student
1086,M,56,10,11361,K-12 student
1087,M,56,10,11361,K-12 student
1088,M,56,10,11361,K-12 student
1089,M,18,10,64050,K-12 student
1090,M,18,10,64050,K-12 student
1091,M,18,10,64050,K-12 student
1092,M,1,10,54220,K-12 student
1093,M,1,10,54220,K-12 student
1094,M,1,10,54220,K-12 student
1095,F,1,10,01915,K-12 student
1096,F,1,10,01915,K-12 student
1097,F,1,10,01915,K-12 student
1098,M,1,10,55305,K-12 student
1099,M,1,10,55305,K-12 student
1100,M,1,10,55305,K-12 student
1101,F,1,10,02332,K-12 student
1102,F,1,10,02332,K-12 student
1103,F,1,10,02332,K-12 student
1104,M,1,10,59801,K-12 student
1105,M,1,10,59801,K-12 student
1106,M,1,10,59801,K-12 student
1107,M,1,10,07652,K-12 student
1108,M,1,10,07652,K-12 student
1109,M,1,10,07652,K-12 student
1110,F,1,10,99016,K-12 student
1111,F,1,10,99016,K-12 student
1112,F,1,10,99016,K-12 student
1113,F,1,10,76501,K-12 student
1114,F,1,10,76501,K-12 student
1115,F,1,10,76501,K-12 student
1116,F,1,10,26505,K-12 student
1117,F,1,10,26505,K-12 student
1118,F,1,10,26505,K-12 student
1119,F,1,10,55311,K-12 student
1120,F,1,10,55311,K-12 student
1121,F,1,10,55311,K-12 student
1122,M,1,10,37830,K-12 student
1123,M,1,10,37830,K-12 student
1124,M,1,10,37830,K-12 student
1125,M,1,10,02446,K-12 student
1126,M,1,10,02446,K-12 student
1127,M,1,10,02446,K-12 student
1128,M,1,10,11102,K-12 student
1129,M,1,10,11102,K-12 student
1130,M,1,10,11102,K-12 student
1131,M,1,10,73013,K-12 student
1132,M,1,10,73013,K-12 student
1133,M,1,10,73013,K-12 student
1134,M,1,10,07960,K-12 student
1135,M,1,10,07960,K-12 student
1136,M,1,10,07960,K-12 student
1137,M,1,10,03756,K-12 student
1138,M,1,10,03756,K-12 student
1139,M,1,10,03756,K-12 student
1140,M,18,10,99016,K-12 student
1141,M,18,10,99016,K-12 student
1142,M,18,10,99016,K-12 student
1143,F,1,10,98110,K-12 student
1144,F,1,10,98110,K-12 student
1145,F,1,10,98110,K-12 student
1146,M,1,10,05667,K-12 student
1147,M,1,10,05667,K-12 student
1148,M,1,10,05667,K-12 student
1149,M,18,10,56137,K-12 student
1150,M,18,10,56137,K-12 student
1151,M,18,10,56137,K-12 student
1152,M,1,10,01597,K-12 student
1153,M,1,10,01597,K-12 student
1154,M,1,10,01597,K-12 student
1155,F,1,10,02131,K-12 student
1156,F,1,10,02131,K-12 student
1157,F,1,10,02131,K-12 student
1158,F,18,10,27606,K-12 student
1159,F,18,10,27606,K-12 student
1160,F,18,10,27606,K-12 student
1161,M,1,10,21030,K-12 student
1162,M,1,10,21030,K-12 student
1163,M,1,10,21030,K-12 student
1164,M,1,10,54701,K-12 student
1165,M,1,10,54701,K-12 student
1166,M,1,10,54701,K-12 student
1167,F,1,10,74114,K-12 student
1168,F,1,10,74114,K-12 student
1169,F,1,10,74114,K-12 student
1170,F,1,10,48067,K-12 student
1171,F,1,10,48067,K-12 student
1172,F,1,10,48067,K-12 student
1173,M,1,10,48073,K-12 student
1174,M,1,10,48073,K-12 student
1175,M,1,10,48073,K-12 student
1176,F,1,10,10562,K-12 student
1177,F,1,10,10562,K-12 student
1178,F,1,10,10562,K-12 student
1179,F,1,10,01748,K-12 student
1180,F,1,10,01748,K-12 student
1181,F,1,10,01748,K-12 student
1182,F,1,10,54467,K-12 student
1183,F,1,10,54467,K-12 student
1184,F,1,10,54467,K-12 student
1185,F,1,10,19390,K-12 student
1186,F,1,10,19390,K-12 student
1187,F,1,10,19390,K-12 student
1188,F,1,10,77515,K-12 student
1189,F,1,10,77515,K-12 student
1190,F,1,10,77515,K-12 student
1191,M,1,10,51537,K-12 student
1192,M,1,10,51537,K-12 student
1193,M,1,10,51537,K-12 student
1194,F,1,10,29146,K-12 student
1195,F,1,10,29146,K-12 student
1196,F,1,10,29146,K-12 student
1197,F,1,10,25801,K-12 student
1198,F,1,10,25801,K-12 student
1199,F,1,10,25801,K-12 student
1200,M,18,10,04576,K-12 student
1201,M,18,10,04576,K-12 student
1202,M,18,10,04576,K-12 student
1203,M,1,10,08035,K-12 student
1204,M,1,10,08035,K-12 student
1205,M,1,10,08035,K-12 student
1206,M,18,10,55419,K-12 student
1207,M,18,10,55419,K-12 student
1208,M,18,10,55419,K-12 student
1209,F,18,10,55306,K-12 student
1210,F,18,10,55306,K-12 student
1211,F,18,10,55306,K-12 student
1212,M,18,10,55303,K-12 student
1213,M,18,10,55303,K-12 student
1214,M,18,10,55303,K-12 student
1215,F,1,10,55082,K-12 student
1216,F,1,10,55082,K-12 student
1217,F,1,10,55082,K-12 student
1218,F,1,10,55068,K-12 student
1219,F,1,10,55068,K-12 student
1220,F,1,10,55068,K-12 student
1221,F,1,10,55104,K-12 student
1222,F,1,10,55104,K-12 student
1223,F,1,10,55104,K-12 student
1224,M,1,10,55345,K-12 student
1225,M,1,10,55345,K-12 student
1226,M,1,10,55345,K-12 student
1227,M,18,10,55421,K-12 student
1228,M,18,10,55421,K-12 student
1229,M,18,10,55421,K-12 student
1230,M,1,10,08534,K-12 student
1231,M,1,10,08534,K-12 student
1232,M,1,10,08534,K-12 student
1233,F,1,10,49507,K-12 student
1234,F,1,10,49507,K-12 student
1235,F,1,10,49507,K-12 student
1236,F,1,10,48154,K-12 student
1237,F,1,10,48154,K-12 student
1238,F,1,10,48154,K-12 student
1239,F,1,10,49512,K-12 student
1240,F,1,10,49512,K-12 student
1241,F,1,10,49512,K-12 student
1242,M,1,10,90004,K-12 student
1243,M,1,10,90004,K-12 student
1244,M,1,10,90004,K-12 student
1245,M,1,10,42754,K-12 student
1246,M,1,10,42754,K-12 student
1247,M,1,10,42754,K-12 student
1248,M,1,10,63041,K-12 student
1249,M,1,10,63041,K-12 student
1250,M,1,10,63041,K-12 student
1251,M,18,10,02882,K-12 student
1252,M,18,10,02882,K-12 student
1253,M,18,10,02882,K-12 student
1254,M,1,10,08820,K-12 student
1255,M,1,10,08820,K-12 student
1256,M,1,10,08820,K-12 student
1257,M,1,10,76013,K-12 student
1258,M,1,10,76013,K-12 student
1259,M,1,10,76013,K-12 student
1260,M,1,10,94707,K-12 student
1261,M,1,10,94707,K-12 student
1262,M,1,10,94707,K-12 student
1263,M,1,10,49454,K-12 student
1264,M,1,10,49454,K-12 student
1265,M,1,10,49454,K-12 student
1266,F,1,10,08820,K-12 student
1267,F,1,10,08820,K-12 student
1268,F,1,10,08820,K-12 student
1269,M,1,10,71106,K-12 student
1270,M,1,10,71106,K-12 student
1271,M,1,10,71106,K-12 student
1272,M,1,10,07869,K-12 student
1273,M,1,10,07869,K-12 student
1274,M,1,10,07869,K-12 student
1275,M,1,10,76240,K-12 student
1276,M,1,10,76240,K-12 student
1277,M,1,10,76240,K-12 student
1278,M,1,10,45244,K-12 student
1279,M,1,10,45244,K-12 student
1280,M,1,10,45244,K-12 student
1281,M,18,10,10016,K-12 student
1282,M,18,10,10016,K-12 student
1283,M,18,10,10016,K-12 student
1284,M,1,10,48073,K-12 student
1285,M,1,10,48073,K-12 student
1286,M,1,10,48073,K-12 student
1287,F,1,10,77477,K-12 student
1288,F,1,10,77477,K-12 student
1289,F,1,10,77477,K-12 student
1290,M,1,10,75040,K-12 student
1291,M,1,10,75040,K-12 student
1292,M,1,10,75040,K-12 student
1293,M,18,10,11235,K-12 student
1294,M,18,10,11235,K-12 student
1295,M,18,10,11235,K-12 student
1296,F,1,10,98103,K-12 student
1297,F,1,10,98103,K-12 student
1298,F,1,10,98103,K-12 student
1299,M,1,10,80439,K-12 student
1300,M,1,10,80439,K-12 student
1301,M,1,10,80439,K-12 student
1302,M,18,10,45904,K-12 student
1303,M,18,10,45904,K-12 student
1304,M,18,10,45904,K-12 student
1305,M,18,10,33024,K-12 student
1306,M,18,10,33024,K-12 student
1307,M,18,10,33024,K-12 student
1308,F,1,10,53545,K-12 student
1309,F,1,10,53545,K-12 student
1310,F,1,10,53545,K-12 student
1311,M,1,10,70448,K-12 student
1312,M,1,10,70448,K-12 student
1313,M,1,10,70448,K-12 student
1314,M,1,10,91326,K-12 student
1315,M,1,10,91326,K-12 student
1316,M,1,10,91326,K-12 student
1317,F,1,10,13907,K-12 student
1318,F,1,10,13907,K-12 student
1319,F,1,10,13907,K-12 student
1320,M,1,10,49544,K-12 student
1321,M,1,10,49544,K-12 student
1322,M,1,10,49544,K-12 student
1323,M,1,10,48073,K-12 student
1324,M,1,10,48073,K-12 student
1325,M,1,10,48073,K-12 student
1326,M,1,10,11803,K-12 student
1327,M,1,10,11803,K-12 student
1328,M,1,10,11803,K-12 student
1329,M,1,10,81301,K-12 student
1330,M,1,10,81301,K-12 student
1331,M,1,10,81301,K-12 student
1332,M,1,10,97801,K-12 student
1333,M,1,10,97801,K-12 student
1334,M,1,10,97801,K-12 student
1335,M,1,10,97201,K-12 student
1336,M,1,10,97201,K-12 student
1337,M,1,10,97201,K-12 student
1338,M,1,10,75082,K-12 student
1339,M,1,10,75082,K-12 student
1340,M,1,10,75082,K-12 student
1341,M,18,10,90274,K-12 student
1342,M,18,10,90274,K-12 student
1343,M,18,10,90274,K-12 student
1344,M,1,10,12159,K-12 student
1345,M,1,10,12159,K-12 student
1346,M,1,10,12159,K-12 student
1347,F,1,10,04240,K-12 student
1348,F,1,10,04240,K-12 student
1349,F,1,10,04240,K-12 student
1350,M,1,10,95926,K-12 student
1351,M,1,10,95926,K-12 student
1352,M,1,10,95926,K-12 student
1353,F,1,10,61665,K-12 student
1354,F,1,10,61665,K-12 student
1355,F,1,10,61665,K-12 student
1356,M,1,10,89509,K-12 student
1357,M,1,10,89509,K-12 student
1358,M,1,10,89509,K-12 student
1359,M,1,10,95123,K-12 student
1360,M,1,10,95123,K-12 student
1361,M,1,10,95123,K-12 student
1362,M,1,10,58078,K-12 student
1363,M,1,10,58078,K-12 student
1364,M,1,10,58078,K-12 student
1365,M,18,10,98058,K-12 student
1366,M,18,10,98058,K-12 student
1367,M,18,10,98058,K-12 student
1368,F,1,10,53704,K-12 student
1369,F,1,10,53704,K-12 student
1370,F,1,10,53704,K-12 student
1371,M,1,10,08872,K-12 student
1372,M,1,10,08872,K-12 student
1373,M,1,10,08872,K-12 student
1374,F,1,10,495321,K-12 student
1375,F,1,10,495321,K-12 student
1376,F,1,10,495321,K-12 student
1377,M,1,10,92620,K-12 student
1378,M,1,10,92620,K-12 student
1379,M,1,10,92620,K-12 student
1380,M,1,10,19343,K-12 student
1381,M,1,10,19343,K-12 student
1382,M,1,10,19343,K-12 student
1383,F,1,10,94539,K-12 student
1384,F,1,10,94539,K-12 student
1385,F,1,10,94539,K-12 student
1386,M,18,10,78230,K-12 student
1387,M,18,10,78230,K-12 student
1388,M,18,10,78230,K-12 student
1389,F,1,10,87123,K-12 student
1390,F,1,10,87123,K-12 student
1391,F,1,10,87123,K-12 student
1392,F,1,10,94086,K-12 student
1393,F,1,10,94086,K-12 student
1394,F,1,10,94086,K-12 student
1395,M,1,10,98043-3621,K-12 student
1396,M,1,10,98043-3621,K-12 student
1397,M,1,10,98043-3621,K-12 student
1398,M,18,10,97303,K-12 student
1399,M,18,10,97303,K-12 student
1400,M,18,10,97303,K-12 student
1401,M,1,10,19116,K-12 student
1402,M,1,10,19116,K-12 student
1403,M,1,10,19116,K-12 student
1404,M,1,10,92106,K-12 student
1405,M,1,10,92106,K-12 student
1406,M,1,10,92106,K-12 student
1407,M,1,10,92846,K-12 student
1408,M,1,10,92846,K-12 student
1409,M,1,10,92846,K-12 student
1410,M,1,10,94707,K-12 student
1411,M,1,10,94707,K-12 student
1412,M,1,10,94707,K-12 student
1413,M,18,10,92704,K-12 student
1414,M,18,10,92704,K-12 student
1415,M,18,10,92704,K-12 student
1416,M,1,10,94501,K-12 student
1417,M,1,10,94501,K-12 student
1418,M,1,10,94501,K-12 student
1419,F,1,10,91107,K-12 student
1420,F,1,10,91107,K-12 student
1421,F,1,10,91107,K-12 student
1422,M,1,10,90405,K-12 student
1423,M,1,10,90405,K-12 student
1424,M,1,10,90405,K-12 student
1425,M,1,10,93111,K-12 student
1426,M,1,10,93111,K-12 student
1427,M,1,10,93111,K-12 student
1428,M,1,10,43357,K-12 student
1429,M,1,10,43357,K-12 student
1430,M,1,10,43357,K-12 student
1431,M,1,10,80540,K-12 student
1432,M,1,10,80540,K-12 student
1433,M,1,10,80540,K-12 student
1434,M,18,10,92130,K-12 student
1435,M,18,10,92130,K-12 student
1436,M,18,10,92130,K-12 student
1437,M,1,10,80014,K-12 student
1438,M,1,10,80014,K-12 student
1439,M,1,10,80014,K-12 student
1440,M,1,10,79358,K-12 student
1441,M,1,10,79358,K-12 student
1442,M,1,10,79358,K-12 student
1443,M,1,10,06437,K-12 student
1444,M,1,10,06437,K-12 student
1445,M,1,10,06437,K-12 student
1446,M,1,10,46033,K-12 student
1447,M,1,10,46033,K-12 student
1448,M,1,10,46033,K-12 student
1449,M,1,10,45241,K-12 student
1450,M,1,10,45241,K-12 student
1451,M,1,10,45241,K-12 student
1452,M,1,10,60462,K-12 student
1453,M,1,10,60462,K-12 student
1454,M,1,10,60462,K-12 student
1455,F,1,10,01607,K-12 student
1456,F,1,10,01607,K-12 student
1457,F,1,10,01607,K-12 student
1458,M,18,10,02780,K-12 student
1459,M,18,10,02780,K-12 student
1460,M,18,10,02780,K-12 student
1461,F,1,10,00681,K-12 student
1462,F,1,10,00681,K-12 student
1463,F,1,10,00681,K-12 student
1464,M,18,10,32750,K-12 student
1465,M,18,10,32750,K-12 student
1466,M,18,10,32750,K-12 student
1467,F,1,10,50246,K-12 student
1468,F,1,10,50246,K-12 student
1469,F,1,10,50246,K-12 student
1470,F,1,10,35810,K-12 student
1471,F,1,10,35810,K-12 student
1472,F,1,10,35810,K-12 student
1473,M,1,10,99203,K-12 student
1474,M,1,10,99203,K-12 student
1475,M,1,10,99203,K-12 student
